language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Konda Mansi		kill	1417	1417	æli	83	æ l i	
Tavda Mansi		kill	1417	1417	ælænt	83	æ l æ n t	
Vakh Khanty		kill	1417	1417	weːl	83	w eː l	
Vasjugan Khanty		kill	1417	1417	weːl	83	w eː l	
Likrisovskoje Khanty		kill	1417	1417	wæθ	83	w æ θ	
Malyj Jugan Khanty		kill	1417	1417	wæɬ	83	w æ ɬ	
Tremjugan Khanty		kill	1417	1417	wæɬ	83	w æ ɬ	
Jugan Khanty		kill	1417	1417	wæɬ	83	w æ ɬ	
Upper Demjanka Khanty		kill	1417	1417	weːt	83	w eː t	
Konda Khanty		kill	1417	1417	weːt	83	w eː t	
Nizjam Khanty		kill	1417	1417	weːt	83	w eː t	
Sherkaly Khanty		kill	1417	1417	weːt	83	w eː t	
Kazym Khanty		kill	1417	1417	weːɬ	83	w eː ɬ	
Synja Khanty		kill	1417	1417	weːl	83	w eː l	
Obdorsk Khanty		kill	1417	1417	weːl	83	w eː l	
North Mansi		knee	1371	1371	saːns	84	s aː n s	
Middle Lozva Mansi		knee	1371	1371	ʃanʃ	84	ʃ a n ʃ	
Lower Lozva Mansi		knee	1371	1371	ʃaːnʃ	84	ʃ aː n ʃ	
Pelymka Mansi		knee	1371	1371	ʃanʃ	84	ʃ a n ʃ	
Konda Mansi		knee	1371	1371	sɔnəs	84	s ɔ n ə s	
Tavda Mansi		knee	1371	1371	ʃɔnʃ	84	ʃ ɔ n ʃ	
Vakh Khanty		knee	1371	1371	ʧæːɳʧ	84	tʃ æː ɳ tʃ	
Verkhne-Kalymsk Khanty		knee	1371	1371	ʧæːɳʧ	84	tʃ æː ɳ tʃ	
Vasjugan Khanty		knee	1371	1371	ʧæːɳʧ	84	tʃ æː ɳ tʃ	
Vartovskoje Khanty		knee	1371	1371	ʧæːɳʧ	84	tʃ æː ɳ tʃ	
Likrisovskoje Khanty		knee	1371	1371	ʧæːɳʧ	84	tʃ æː ɳ tʃ	
Malyj Jugan Khanty		knee	1371	1371	ʧæːnʧ	84	tʃ æː n tʃ	
Tremjugan Khanty		knee	1371	1371	ʧæːɳʧ	84	tʃ æː ɳ tʃ	
Jugan Khanty		knee	1371	1371	ʧæːnʧ	84	tʃ æː n tʃ	
Upper Demjanka Khanty		knee	1371	1371	ʧæːnʧ	84	tʃ æː n tʃ	
Konda Khanty		knee	1371	1371	ʧæːnʧ	84	tʃ æː n tʃ	
Nizjam Khanty		knee	1371	1371	ʃaːʃ	84	ʃ aː ʃ	
Sherkaly Khanty		knee	1371	1371	ʃaːʃ	84	ʃ aː ʃ	
Kazym Khanty		knee	1371	1371	ʃaːʃ	84	ʃ aː ʃ	
Synja Khanty		knee	1371	1371	ʃaːʃ	84	ʃ aː ʃ	
Obdorsk Khanty		knee	1371	1371	sæːs	84	s æː s	
North Mansi		know	1410	1410	waːɣ	85	w aː ɣ	
Middle Lozva Mansi		know	1410	1410	qaɲsʲi	86	q a ɲ sʲ i	
Lower Lozva Mansi		know	1410	1410	qanʃi	86	q a n ʃ i	
Pelymka Mansi		know	1410	1410	qaɲʃi	86	q a ɲ ʃ i	
Konda Mansi		know	1410	1410	qaɲsʲi	86	q a ɲ sʲ i	
Tavda Mansi		know	1410	1410	qaɲʃant	86	q a ɲ ʃ a n t	
Vakh Khanty		know	1410	1410	toŋəmt	87	t o ŋ ə m t	
Verkhne-Kalymsk Khanty		know	1410	1410	toŋəmt	87	t o ŋ ə m t	
Vasjugan Khanty		know	1410	1410	toŋəmt	87	t o ŋ ə m t	
Vartovskoje Khanty		know	1410	1410	toŋəmt	87	t o ŋ ə m t	
Likrisovskoje Khanty		know	1410	1410	toŋəmtə	87	t o ŋ ə m t ə	
Malyj Jugan Khanty		know	1410	1410	toŋəmtə	87	t o ŋ ə m t ə	
Tremjugan Khanty		know	1410	1410	wuː	85	w uː	
Jugan Khanty		know	1410	1410	uː	85	uː	
Upper Demjanka Khanty		know	1410	1410	woː	85	w oː	
Nizjam Khanty		know	1410	1410	uː	85	uː	
Sherkaly Khanty		know	1410	1410	uː	85	uː	
Kazym Khanty		know	1410	1410	wɵː	85	w ɵː	
Synja Khanty		know	1410	1410	uːjət	85	uː j ə t	
Obdorsk Khanty		know	1410	1410	oːsj	85	oː s j	
North Mansi		leaf	628	628	luːptæ	88	l uː p t æ	
Middle Lozva Mansi		leaf	628	628	luoptæ	88	l uo p t æ	
Lower Lozva Mansi		leaf	628	628	lɔːpta	88	l ɔː p t a	
Pelymka Mansi		leaf	628	628	luptə	88	l u p t ə	
Konda Mansi		leaf	628	628	ləptə	88	l ə p t ə	
Tavda Mansi		leaf	628	628	lɔptɔ	88	l ɔ p t ɔ	
Vakh Khanty		leaf	628	628	ɭɨːwət	88	ɭ ɨː w ə t	
Verkhne-Kalymsk Khanty		leaf	628	628	ɭɨːwət	88	ɭ ɨː w ə t	
Vasjugan Khanty		leaf	628	628	ɭɨːwət	88	ɭ ɨː w ə t	
Vartovskoje Khanty		leaf	628	628	ɭɨːwət	88	ɭ ɨː w ə t	
Likrisovskoje Khanty		leaf	628	628	ɭɨːpət	88	ɭ ɨː p ə t	
Malyj Jugan Khanty		leaf	628	628	ɭɨːpət	88	ɭ ɨː p ə t	
Tremjugan Khanty		leaf	628	628	ɭɨːpət	88	ɭ ɨː p ə t	
Jugan Khanty		leaf	628	628	ɭɨːpət	88	ɭ ɨː p ə t	
Upper Demjanka Khanty		leaf	628	628	liːpət	88	l iː p ə t	
Konda Khanty		leaf	628	628	liːpət	88	l iː p ə t	
Nizjam Khanty		leaf	628	628	lipət	88	l i p ə t	
Sherkaly Khanty		leaf	628	628	lipət	88	l i p ə t	
Kazym Khanty		leaf	628	628	ɭipət	88	ɭ i p ə t	
Synja Khanty		leaf	628	628	ɭipət	88	ɭ i p ə t	
Obdorsk Khanty		leaf	628	628	liːpət	88	l iː p ə t	
North Mansi		lie	1411	1411	χuji	90	χ u j i	
Middle Lozva Mansi		lie	1411	1411	qujji	90	q u jː i	
Lower Lozva Mansi		lie	1411	1411	quji	90	q u j i	
Pelymka Mansi		lie	1411	1411	quji	90	q u j i	
Konda Mansi		lie	1411	1411	qoji	90	q o j i	
Tavda Mansi		lie	1411	1411	quj	90	q u j	
Vakh Khanty		lie	1411	1411	alaː	89	a l aː	
Vasjugan Khanty		lie	1411	1411	alaː	89	a l aː	
Tremjugan Khanty		lie	1411	1411	aɬ	89	a ɬ	
Jugan Khanty		lie	1411	1411	aɬ	89	a ɬ	
Upper Demjanka Khanty		lie	1411	1411	at	89	a t	
Konda Khanty		lie	1411	1411	at	89	a t	
Sherkaly Khanty		lie	1411	1411	ot	89	o t	
Kazym Khanty		lie	1411	1411	oɬ	89	o ɬ	
Synja Khanty		lie	1411	1411	ol	89	o l	
Obdorsk Khanty		lie	1411	1411	χoːj	90	χ oː j	
North Mansi		liver	1224	1224	majt	91	m a j t	
Middle Lozva Mansi		liver	1224	1224	məːt	91	m əː t	
Lower Lozva Mansi		liver	1224	1224	mət	91	m ə t	
Pelymka Mansi		liver	1224	1224	mət	91	m ə t	
Konda Mansi		liver	1224	1224	məːt	91	m əː t	
Tavda Mansi		liver	1224	1224	mait	91	m ai t	
Vakh Khanty		liver	1224	1224	muːɣəl	91	m uː ɣ ə l	
Verkhne-Kalymsk Khanty		liver	1224	1224	muːɣəl	91	m uː ɣ ə l	
Vasjugan Khanty		liver	1224	1224	muːɣəl	91	m uː ɣ ə l	
Likrisovskoje Khanty		liver	1224	1224	muːɣəθ	91	m uː ɣ ə θ	
Malyj Jugan Khanty		liver	1224	1224	muːɣəɬ	91	m uː ɣ ə ɬ	
Tremjugan Khanty		liver	1224	1224	muːɣəɬ	91	m uː ɣ ə ɬ	
Jugan Khanty		liver	1224	1224	muːwɬ	91	m uː w ɬ	
Upper Demjanka Khanty		liver	1224	1224	muːχət	91	m uː χ ə t	
Konda Khanty		liver	1224	1224	muːχət	91	m uː χ ə t	
Nizjam Khanty		liver	1224	1224	muːχət	91	m uː χ ə t	
Sherkaly Khanty		liver	1224	1224	muːχət	91	m uː χ ə t	
Kazym Khanty		liver	1224	1224	moχəɬ	91	m o χ ə ɬ	
Obdorsk Khanty		liver	1224	1224	maχəl	91	m a χ ə l	
North Mansi		long	1203	1203	χɔsæ	92	χ ɔ s æ	
Middle Lozva Mansi		long	1203	1203	qʷɔʃæ	92	qʷ ɔ ʃ æ	
Lower Lozva Mansi		long	1203	1203	qʷɔʃæ	92	qʷ ɔ ʃ æ	
Pelymka Mansi		long	1203	1203	qʷɔʃæ	92	qʷ ɔ ʃ æ	
Konda Mansi		long	1203	1203	qʷɔisʲə	92	qʷ ɔi sʲ ə	
Tavda Mansi		long	1203	1203	quʃo	92	q u ʃ o	
Vakh Khanty		long	1203	1203	koːɣ	93	k oː ɣ	
Verkhne-Kalymsk Khanty		long	1203	1203	koːɣ	93	k oː ɣ	
Vasjugan Khanty		long	1203	1203	koːɣ	93	k oː ɣ	
Vartovskoje Khanty		long	1203	1203	kɔɣ	93	k ɔ ɣ	
Likrisovskoje Khanty		long	1203	1203	kɔɣ	93	k ɔ ɣ	
Malyj Jugan Khanty		long	1203	1203	koɣʷ	93	k o ɣʷ	
Tremjugan Khanty		long	1203	1203	koɣʷ	93	k o ɣʷ	
Jugan Khanty		long	1203	1203	kow	93	k o w	
Upper Demjanka Khanty		long	1203	1203	χow	93	χ o w	
Konda Khanty		long	1203	1203	χow	93	χ o w	
Nizjam Khanty		long	1203	1203	χuw	93	χ u w	
Sherkaly Khanty		long	1203	1203	χuw	93	χ u w	
Kazym Khanty		long	1203	1203	χuw	93	χ u w	
Synja Khanty		long	1203	1203	χuw	93	χ u w	
Obdorsk Khanty		long	1203	1203	χow	93	χ o w	
North Mansi		louse	1392	1392	taːkəm	94	t aː k ə m	
Middle Lozva Mansi		louse	1392	1392	taːχəm	94	t aː χ ə m	
Lower Lozva Mansi		louse	1392	1392	taχəm	94	t a χ ə m	
Pelymka Mansi		louse	1392	1392	taχəm	94	t a χ ə m	
Konda Mansi		louse	1392	1392	tɔːχəm	94	t ɔː χ ə m	
Tavda Mansi		louse	1392	1392	tæχəm	94	t æ χ ə m	
Vakh Khanty		louse	1392	1392	tœːɣtəm	94	t œː ɣ t ə m	
Verkhne-Kalymsk Khanty		louse	1392	1392	tœːɣtəm	94	t œː ɣ t ə m	
Vasjugan Khanty		louse	1392	1392	tœːɣtəm	94	t œː ɣ t ə m	
Likrisovskoje Khanty		louse	1392	1392	teɣʷtəm	94	t e ɣʷ t ə m	
Malyj Jugan Khanty		louse	1392	1392	tæɣʷtəm	94	t æ ɣʷ t ə m	
Tremjugan Khanty		louse	1392	1392	tæɣʷtəm	94	t æ ɣʷ t ə m	
Jugan Khanty		louse	1392	1392	tæwtəm	94	t æ w t ə m	
Upper Demjanka Khanty		louse	1392	1392	teːwtəm	94	t eː w t ə m	
Konda Khanty		louse	1392	1392	teːwtəm	94	t eː w t ə m	
Nizjam Khanty		louse	1392	1392	teːwtəm	94	t eː w t ə m	
Sherkaly Khanty		louse	1392	1392	teːwtəm	94	t eː w t ə m	
Kazym Khanty		louse	1392	1392	teːwtəm	94	t eː w t ə m	
Synja Khanty		louse	1392	1392	teːwtəm	94	t eː w t ə m	
Obdorsk Khanty		louse	1392	1392	teːwtəm	94	t eː w t ə m	
North Mansi		man	1554	1554	χum	95	χ u m	
Middle Lozva Mansi		man	1554	1554	qum	95	q u m	
Lower Lozva Mansi		man	1554	1554	qum	95	q u m	
Pelymka Mansi		man	1554	1554	qum	95	q u m	
Konda Mansi		man	1554	1554	qom	95	q o m	
Tavda Mansi		man	1554	1554	qom	95	q o m	
Vakh Khanty		man	1554	1554	kuː	96	k uː	
Verkhne-Kalymsk Khanty		man	1554	1554	kuː	96	k uː	
Vasjugan Khanty		man	1554	1554	kuː	96	k uː	
Vartovskoje Khanty		man	1554	1554	kuː	96	k uː	
Likrisovskoje Khanty		man	1554	1554	kuː	96	k uː	
Malyj Jugan Khanty		man	1554	1554	koː	96	k oː	
Tremjugan Khanty		man	1554	1554	koː	96	k oː	
Jugan Khanty		man	1554	1554	koː	96	k oː	
Upper Demjanka Khanty		man	1554	1554	χoːj	96	χ oː j	
Konda Khanty		man	1554	1554	χuːj	96	χ uː j	
Nizjam Khanty		man	1554	1554	χuː	96	χ uː	
Sherkaly Khanty		man	1554	1554	χuː	96	χ uː	
Kazym Khanty		man	1554	1554	χɵː	96	χ ɵː	
Synja Khanty		man	1554	1554	χuː	96	χ uː	
Obdorsk Khanty		man	1554	1554	χoːj	96	χ oː j	
North Mansi		many	1198	1198	saw	97	s a w	
Middle Lozva Mansi		many	1198	1198	ʃoɔw	97	ʃ o w	
Lower Lozva Mansi		many	1198	1198	ʃɔu	97	ʃ ɔu	
Pelymka Mansi		many	1198	1198	ʃɔu	97	ʃ ɔu	
Konda Mansi		many	1198	1198	sɔu	97	s ɔu	
Tavda Mansi		many	1198	1198	ʃɔu	97	ʃ ɔu	
Vakh Khanty		many	1198	1198	æːr	98	æː r	
Vasjugan Khanty		many	1198	1198	æːr	98	æː r	
Tremjugan Khanty		many	1198	1198	æːr	98	æː r	
Jugan Khanty		many	1198	1198	æːr	98	æː r	
Upper Demjanka Khanty		many	1198	1198	æːr	98	æː r	
Konda Khanty		many	1198	1198	æːr	98	æː r	
Nizjam Khanty		many	1198	1198	aːr	98	aː r	
Sherkaly Khanty		many	1198	1198	aːr	98	aː r	
Kazym Khanty		many	1198	1198	aːr	98	aː r	
Synja Khanty		many	1198	1198	aːr	98	aː r	
Obdorsk Khanty		many	1198	1198	æːr	98	æː r	
North Mansi		meat	634	634	ɲɔwəʎ	99	ɲ ɔ w ə ʎ	
Middle Lozva Mansi		meat	634	634	ɲoul	99	ɲ ou l	
Lower Lozva Mansi		meat	634	634	ɲɔul	99	ɲ ɔu l	
Pelymka Mansi		meat	634	634	ɲɔuʎ	99	ɲ ɔu ʎ	
Konda Mansi		meat	634	634	ɲoul	99	ɲ ou l	
Tavda Mansi		meat	634	634	ɲəːul	99	ɲ əː i l	
Vakh Khanty		meat	634	634	ɲoːɣɨː	99	ɲ oː ɣ ɨː	
Verkhne-Kalymsk Khanty		meat	634	634	ɲoːɣɨː	99	ɲ oː ɣ ɨː	
Vasjugan Khanty		meat	634	634	ɲoːɣɨː	99	ɲ oː ɣ ɨː	
Vartovskoje Khanty		meat	634	634	ɲoːɣɨː	99	ɲ oː ɣ ɨː	
Likrisovskoje Khanty		meat	634	634	ɲaɣʷɨː	99	ɲ a ɣʷ ɨː	
Malyj Jugan Khanty		meat	634	634	ɲaɣʷɨː	99	ɲ a ɣʷ ɨː	
Tremjugan Khanty		meat	634	634	ɲaɣʷɨː	99	ɲ a ɣʷ ɨː	
Jugan Khanty		meat	634	634	ɲawɨː	99	ɲ a w ɨː	
Upper Demjanka Khanty		meat	634	634	ɲoχə	99	ɲ o χ ə	
Konda Khanty		meat	634	634	ɲoχə	99	ɲ o χ ə	
Nizjam Khanty		meat	634	634	ɲoχə	99	ɲ o χ ə	
Sherkaly Khanty		meat	634	634	ɲoχə	99	ɲ o χ ə	
Kazym Khanty		meat	634	634	ɲoχiː	99	ɲ o χ iː	
Synja Khanty		meat	634	634	ɲoχiː	99	ɲ o χ iː	
Obdorsk Khanty		meat	634	634	ɲoχaː	99	ɲ o χ aː	
North Mansi		moon	1313	1313	jɔːŋχəp	100	j ɔː ŋ χ ə p	
Middle Lozva Mansi		moon	1313	1313	joɔŋqəp	100	j o ŋ q ə p	
Lower Lozva Mansi		moon	1313	1313	jɔːŋχəp	100	j ɔː ŋ χ ə p	
Pelymka Mansi		moon	1313	1313	joːŋqəp	100	j oː ŋ q ə p	
Konda Mansi		moon	1313	1313	joːŋqəp	100	j oː ŋ q ə p	
Tavda Mansi		moon	1313	1313	jamp	100	j a m p	
Vakh Khanty		moon	1313	1313	iːkiː	101	iː k iː	
Vasjugan Khanty		moon	1313	1313	iːkiː	101	iː k iː	
North Mansi		mountain	639	639	ur	107	u r	
Middle Lozva Mansi		mountain	639	639	ur	107	u r	
Lower Lozva Mansi		mountain	639	639	əχ	103	ə χ	
Pelymka Mansi		mountain	639	639	əχ	103	ə χ	
Konda Mansi		mountain	639	639	əχ	103	ə χ	
Tavda Mansi		mountain	639	639	æχ	103	æ χ	
Vakh Khanty		mountain	639	639	joɣ	104	j o ɣ	
Verkhne-Kalymsk Khanty		mountain	639	639	reːw	105	r eː w	
Vasjugan Khanty		mountain	639	639	reːw	105	r eː w	
Vartovskoje Khanty		mountain	639	639	ræw	105	r æ w	
Likrisovskoje Khanty		mountain	639	639	ræp	105	r æ p	
Tremjugan Khanty		mountain	639	639	ræp	105	r æ p	
Jugan Khanty		mountain	639	639	ræp	105	r æ p	
Upper Demjanka Khanty		mountain	639	639	reːp	105	r eː p	
Konda Khanty		mountain	639	639	reːp	105	r eː p	
Nizjam Khanty		mountain	639	639	reːp	105	r eː p	
Sherkaly Khanty		mountain	639	639	keːw	106	k eː w	
Kazym Khanty		mountain	639	639	rɛːp	105	r ɛː p	
Synja Khanty		mountain	639	639	reːp	105	r eː p	
Obdorsk Khanty		mountain	639	639	reːp	105	r eː p	
North Mansi		mouth	674	674	suːp	108	s uː p	
Middle Lozva Mansi		mouth	674	674	tus	109	t u s	
Lower Lozva Mansi		mouth	674	674	tus	109	t u s	
Pelymka Mansi		mouth	674	674	tus	109	t u s	
Konda Mansi		mouth	674	674	tus	109	t u s	
Tavda Mansi		mouth	674	674	toːʃ	109	t oː ʃ	
Vakh Khanty		mouth	674	674	luːl	110	l uː l	
Verkhne-Kalymsk Khanty		mouth	674	674	juːl	110	j uː l	
Vasjugan Khanty		mouth	674	674	juːl	110	j uː l	
Vartovskoje Khanty		mouth	674	674	ɬuːɬ	110	ɬ uː ɬ	
Likrisovskoje Khanty		mouth	674	674	θuːθ	110	θ uː θ	
Malyj Jugan Khanty		mouth	674	674	ɬuːɬ	110	ɬ uː ɬ	
Tremjugan Khanty		mouth	674	674	ɬuːɬ	110	ɬ uː ɬ	
Jugan Khanty		mouth	674	674	ɬuːɬ	110	ɬ uː ɬ	
Upper Demjanka Khanty		mouth	674	674	tuːt	110	t uː t	
Konda Khanty		mouth	674	674	tuːt	110	t uː t	
Nizjam Khanty		mouth	674	674	tuːt	110	t uː t	
Sherkaly Khanty		mouth	674	674	tuːt	110	t uː t	
Kazym Khanty		mouth	674	674	uŋəɬ	111	u ŋ ə ɬ	
Synja Khanty		mouth	674	674	uŋəl	111	u ŋ ə l	
Obdorsk Khanty		mouth	674	674	uːŋəl	111	uː ŋ ə l	
North Mansi		name	1405	1405	nam	112	n a m	
Middle Lozva Mansi		name	1405	1405	næm	112	n æ m	
Pelymka Mansi		name	1405	1405	næm	112	n æ m	
Konda Mansi		name	1405	1405	næm	112	n æ m	
Tavda Mansi		name	1405	1405	næm	112	n æ m	
Vakh Khanty		name	1405	1405	neːm	112	n eː m	
Verkhne-Kalymsk Khanty		name	1405	1405	neːm	112	n eː m	
Vasjugan Khanty		name	1405	1405	neːm	112	n eː m	
Vartovskoje Khanty		name	1405	1405	næm	112	n æ m	
Likrisovskoje Khanty		name	1405	1405	næm	112	n æ m	
Malyj Jugan Khanty		name	1405	1405	næm	112	n æ m	
Tremjugan Khanty		name	1405	1405	næm	112	n æ m	
Jugan Khanty		name	1405	1405	næm	112	n æ m	
Upper Demjanka Khanty		name	1405	1405	neːm	112	n eː m	
Konda Khanty		name	1405	1405	neːm	112	n eː m	
Nizjam Khanty		name	1405	1405	neːm	112	n eː m	
Sherkaly Khanty		name	1405	1405	neːm	112	n eː m	
Kazym Khanty		name	1405	1405	nɛːm	112	n ɛː m	
Synja Khanty		name	1405	1405	neːm	112	n eː m	
Obdorsk Khanty		name	1405	1405	neːm	112	n eː m	
North Mansi		near	1942	1942	ʎapæ	211	ʎ a p æ	
Middle Lozva Mansi		near	1942	1942	ælæ	212	æ l æ	
Pelymka Mansi		near	1942	1942	ælæɨ	212	æ l æɨ	
Konda Mansi		near	1942	1942	æli	212	æ l i	
Tavda Mansi		near	1942	1942	ælæu	212	æ l ɛu	
Vakh Khanty		near	1942	1942	wæːɳɳə	213	w æː ɳː ə	
Vasjugan Khanty		near	1942	1942	teŋtəɣ	214	t e ŋ t ə ɣ	
Tremjugan Khanty		near	1942	1942	wæːɳɳə	213	w æː ɳː ə	
Jugan Khanty		near	1942	1942	wæːnnə	213	w æː nː ə	
Upper Demjanka Khanty		near	1942	1942	wæːnnə	213	w æː nː ə	
Konda Khanty		near	1942	1942	wæːnnə	213	w æː nː ə	
Nizjam Khanty		near	1942	1942	waːnnaː	213	w aː nː aː	
Kazym Khanty		near	1942	1942	waːɳɳə	213	w aː ɳː ə	
Obdorsk Khanty		near	1942	1942	wæːnnæː	213	w æː nː æː	
North Mansi		neck	1333	1333	siplu	113	s i p l u	
Middle Lozva Mansi		neck	1333	1333	ʃiplu	113	ʃ i p l u	
Pelymka Mansi		neck	1333	1333	ʃiplu	113	ʃ i p l u	
Konda Mansi		neck	1333	1333	soplo	113	s o p l o	
Vakh Khanty		neck	1333	1333	sæːwəl	113	s æː w ə l	
Verkhne-Kalymsk Khanty		neck	1333	1333	sæːwəl	113	s æː w ə l	
Vasjugan Khanty		neck	1333	1333	sæːwəl	113	s æː w ə l	
Likrisovskoje Khanty		neck	1333	1333	sæːpəθ	113	s æː p ə θ	
Malyj Jugan Khanty		neck	1333	1333	sæːpəɬ	113	s æː p ə ɬ	
Tremjugan Khanty		neck	1333	1333	sæːpəɬ	113	s æː p ə ɬ	
Jugan Khanty		neck	1333	1333	sæːpəɬ	113	s æː p ə ɬ	
Upper Demjanka Khanty		neck	1333	1333	sæːpət	113	s æː p ə t	
Nizjam Khanty		neck	1333	1333	saːpət	113	s aː p ə t	
Sherkaly Khanty		neck	1333	1333	saːpət	113	s aː p ə t	
Kazym Khanty		neck	1333	1333	saːpəɬ	113	s aː p ə ɬ	
Synja Khanty		neck	1333	1333	saːpəl	113	s aː p ə l	
Obdorsk Khanty		neck	1333	1333	sæːpəl	113	s æː p ə l	
North Mansi		new	1231	1231	iʎp	114	i ʎ p	
Middle Lozva Mansi		new	1231	1231	ʎæʎpəl	114	ʎ æ ʎ p ə l	
Lower Lozva Mansi		new	1231	1231	ʎæʎpəl	114	ʎ æ ʎ p ə l	
Pelymka Mansi		new	1231	1231	ʎæʎpəl	114	ʎ æ ʎ p ə l	
Konda Mansi		new	1231	1231	jelpəl	114	j e l p ə l	
Tavda Mansi		new	1231	1231	elpəʎ	114	e l p ə ʎ	
Vakh Khanty		new	1231	1231	jeləw	114	j e l ə w	
Verkhne-Kalymsk Khanty		new	1231	1231	jeləw	114	j e l ə w	
Vasjugan Khanty		new	1231	1231	jeləw	114	j e l ə w	
Vartovskoje Khanty		new	1231	1231	jeɬəw	114	j e ɬ ə w	
Likrisovskoje Khanty		new	1231	1231	jeθəp	114	j e θ ə p	
Malyj Jugan Khanty		new	1231	1231	jeɬəp	114	j e ɬ ə p	
Tremjugan Khanty		new	1231	1231	jeɬəp	114	j e ɬ ə p	
Jugan Khanty		new	1231	1231	jeɬəp	114	j e ɬ ə p	
Upper Demjanka Khanty		new	1231	1231	jetəp	114	j e t ə p	
Konda Khanty		new	1231	1231	jetəp	114	j e t ə p	
Nizjam Khanty		new	1231	1231	jitəp	114	j i t ə p	
Sherkaly Khanty		new	1231	1231	jatəp	114	j a t ə p	
Kazym Khanty		new	1231	1231	jiɬəp	114	j i ɬ ə p	
Synja Khanty		new	1231	1231	jaləp	114	j a l ə p	
Obdorsk Khanty		new	1231	1231	jiːləp	114	j iː l ə p	
North Mansi		night	1233	1233	eːt	115	eː t	
Middle Lozva Mansi		night	1233	1233	jiː	116	j iː	
Lower Lozva Mansi		night	1233	1233	i	116	i	
Pelymka Mansi		night	1233	1233	jiː	116	j iː	
Konda Mansi		night	1233	1233	jə	116	j ə	
Tavda Mansi		night	1233	1233	jiː	116	j iː	
Vakh Khanty		night	1233	1233	jej	116	j e j	
Verkhne-Kalymsk Khanty		night	1233	1233	jej	116	j e j	
Vasjugan Khanty		night	1233	1233	ej	116	e j	
Vartovskoje Khanty		night	1233	1233	jej	116	j e j	
Malyj Jugan Khanty		night	1233	1233	æːt	115	æː t	
Tremjugan Khanty		night	1233	1233	æːt	115	æː t	
Jugan Khanty		night	1233	1233	æːt	115	æː t	
Upper Demjanka Khanty		night	1233	1233	æːt	115	æː t	
Konda Khanty		night	1233	1233	æːt	115	æː t	
Nizjam Khanty		night	1233	1233	aːt	115	aː t	
Sherkaly Khanty		night	1233	1233	aːt	115	aː t	
Kazym Khanty		night	1233	1233	aːt	115	aː t	
Synja Khanty		night	1233	1233	aːt	115	aː t	
Obdorsk Khanty		night	1233	1233	æːt	115	æː t	
North Mansi		nose	1221	1221	ɲol	117	ɲ o l	
Middle Lozva Mansi		nose	1221	1221	ɲal	117	ɲ a l	
Lower Lozva Mansi		nose	1221	1221	ɲal	117	ɲ a l	
Pelymka Mansi		nose	1221	1221	ɲal	117	ɲ a l	
Konda Mansi		nose	1221	1221	ɲɔl	117	ɲ ɔ l	
Tavda Mansi		nose	1221	1221	ɲɔl	117	ɲ ɔ l	
Vakh Khanty		nose	1221	1221	ɲol	117	ɲ o l	
Verkhne-Kalymsk Khanty		nose	1221	1221	ɲol	117	ɲ o l	
Vasjugan Khanty		nose	1221	1221	ɲol	117	ɲ o l	
Likrisovskoje Khanty		nose	1221	1221	ɲoθ	117	ɲ o θ	
Malyj Jugan Khanty		nose	1221	1221	ɲoɬ	117	ɲ o ɬ	
Tremjugan Khanty		nose	1221	1221	ɲoɬ	117	ɲ o ɬ	
Jugan Khanty		nose	1221	1221	ɲoɬ	117	ɲ o ɬ	
Upper Demjanka Khanty		nose	1221	1221	ɲat	117	ɲ a t	
Konda Khanty		nose	1221	1221	ɲat	117	ɲ a t	
Nizjam Khanty		nose	1221	1221	ɲot	117	ɲ o t	
Sherkaly Khanty		nose	1221	1221	ɲot	117	ɲ o t	
Kazym Khanty		nose	1221	1221	ɲoɬ	117	ɲ o ɬ	
Synja Khanty		nose	1221	1221	ɲol	117	ɲ o l	
Obdorsk Khanty		nose	1221	1221	ɲal	117	ɲ a l	
North Mansi		not	1240	1240	at	118	a t	
Middle Lozva Mansi		not	1240	1240	at	118	a t	
Lower Lozva Mansi		not	1240	1240	at	118	a t	
Pelymka Mansi		not	1240	1240	at	118	a t	
Konda Mansi		not	1240	1240	oɔt	118	o t	
Tavda Mansi		not	1240	1240	æː	119	æː	
Vakh Khanty		not	1240	1240	entə	120	e n t ə	
Vasjugan Khanty		not	1240	1240	entə	120	e n t ə	
Tremjugan Khanty		not	1240	1240	entə	120	e n t ə	
Jugan Khanty		not	1240	1240	entə	120	e n t ə	
Upper Demjanka Khanty		not	1240	1240	en	120	e n	
Konda Khanty		not	1240	1240	en	120	e n	
Nizjam Khanty		not	1240	1240	anta	120	a n t a	
Sherkaly Khanty		not	1240	1240	ant	120	a n t	
Kazym Khanty		not	1240	1240	an	120	a n	
Synja Khanty		not	1240	1240	at	120	a t	
Obdorsk Khanty		not	1240	1240	æn	120	æ n	
North Mansi		one	1493	1493	akʷ	122	a kʷ	
Middle Lozva Mansi		one	1493	1493	ækʷ	122	æ kʷ	
Lower Lozva Mansi		one	1493	1493	æk	122	æ k	
Pelymka Mansi		one	1493	1493	əkʷ	122	ə kʷ	
Konda Mansi		one	1493	1493	ækʷ	122	æ kʷ	
Tavda Mansi		one	1493	1493	uχ	122	u χ	
Vakh Khanty		one	1493	1493	ej	121	e j	
Verkhne-Kalymsk Khanty		one	1493	1493	ej	121	e j	
Vasjugan Khanty		one	1493	1493	ej	121	e j	
