language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Yangjiang		the mouse or rat	2139	2139	lou²¹ʃi²¹	65	l o u ²¹ ʃ i ²¹	
Xiamen		the mouse or rat	2139	2139	nĩãũ⁵⁵₃₃tsʰu⁵¹	69	n ĩ ã ũ ∼ ⁵⁵ tsʰ u ⁵¹	
Chaozhou		the mouse or rat	2139	2139	ŋiəu³³₃₅tsʰɿ⁵³₂₁	69	ŋ i ə u ³³ tsʰ ɿ ⁵³	
Fuzhou		the mouse or rat	2139	2139	lɔ³¹₄₅zy³¹	65	l ɔ ³¹ z y ³¹	
Beijing		the mud	640	640	ni³⁵	1158	n i ³⁵	
Jinan		the mud	640	640	ȵi⁴²	1158	nʲ i ⁴²	
Shenyang		the mud	640	640	ȵi³⁵	1158	nʲ i ³⁵	
Xian		the mud	640	640	ȵi²⁴	1158	nʲ i ²⁴	
Chengdu		the mud	640	640	ȵi³¹pa⁴⁴	1159	nʲ i ³¹ p a ⁴⁴	
Kunming		the mud	640	640	ȵi³¹pa⁴⁴	1159	nʲ i ³¹ p a ⁴⁴	
Hefei		the mud	640	640	nɿ⁵⁵	1158	n ɿ ⁵⁵	
Yangzhou		the mud	640	640	li³⁴	1158	l i ³⁴	
Suzhou		the mud	640	640	lɛ³¹₂₂ȵi²⁴₃₃	1160	l ɛ ³¹ nʲ i ²⁴	
Wenzhou		the mud	640	640	la¹¹vu³¹ȵi³¹	1161	l a ¹¹ v u ³¹ nʲ i ³¹	
Changsha		the mud	640	640	ȵi¹³pa³³	1159	nʲ i ¹³ p a ³³	
Nanchang		the mud	640	640	ȵi⁵⁵pa⁴²	1159	nʲ i ⁵⁵ p a ⁴²	
Meixian		the mud	640	640	nɛ¹²	1158	n ɛ ¹²	
Guangzhou		the mud	640	640	nɐi²¹	1158	n ɐ i ²¹	
Yangjiang		the mud	640	640	nɐui⁴⁴³	1158	n ɐ u i ⁴⁴³	
Xiamen		the mud	640	640	tʰɔ²⁴	1162	tʰ ɔ ²⁴	
Chaozhou		the mud	640	640	tʰou⁵⁵	1162	tʰ o u ⁵⁵	
Fuzhou		the mud	640	640	tʰu⁵²	1162	tʰ u ⁵²	
Beijing		the neck	1333	1333	po³⁵tsɿ⁰	688	p o ³⁵ ts ɿ ⁰	
Jinan		the neck	1333	1333	pə⁴²tsɿ⁰	688	p ə ⁴² ts ɿ ⁰	
Jinan		the neck	1333	1333	pər⁴²kəŋ⁵⁵	689	p ə r ⁴² k ə ŋ ⁵⁵	
Shenyang		the neck	1333	1333	pə³⁵tsɿ⁰	690	p ə ³⁵ ts ɿ ⁰	
Xian		the neck	1333	1333	pʰo²⁴	687	pʰ o ²⁴	
Chengdu		the neck	1333	1333	tɕin⁵³xaŋ¹³	692	tɕ i n ⁵³ x a ŋ ¹³	
Kunming		the neck	1333	1333	po³¹tsɿ⁵³	688	p o ³¹ ts ɿ ⁵³	
Hefei		the neck	1333	1333	nɔ²⁴tɕin²⁴pa⁵³tsə⁰	695	n ɔ ²⁴ tɕ i n ²⁴ p a ⁵³ ts ə ⁰	
Yangzhou		the neck	1333	1333	tɕiŋ⁴²xɑŋ⁵⁵	692	tɕ i ŋ ⁴² x ɑ ŋ ⁵⁵	
Suzhou		the neck	1333	1333	dʏ²⁴₂₂tɕin⁴¹₄₄	696	d ʏ ²⁴ tɕ i n ⁴¹	
Suzhou		the neck	1333	1333	tɕin⁴¹kən⁴⁴₃₅	693	tɕ i n ⁴¹ k ə n ⁴⁴	
Wenzhou		the neck	1333	1333	diu³¹tɕiaŋ⁴⁵	696	d i u ³¹ tɕ i a ŋ ⁴⁵	
Changsha		the neck	1333	1333	tɕin⁴¹kən³³	693	tɕ i n ⁴¹ k ə n ³³	
Nanchang		the neck	1333	1333	tɕiaŋ²¹¹³	691	tɕ i a ŋ ²¹³	
Meixian		the neck	1333	1333	kiaŋ³¹kiun⁴⁴	694	k i a ŋ ³¹ k i u n ⁴⁴	
Guangzhou		the neck	1333	1333	kɛŋ³⁵	691	k ɛ ŋ ³⁵	
Yangjiang		the neck	1333	1333	kɪɕ²¹	691	k ɪ ɕ ²¹	
Xiamen		the neck	1333	1333	am³³₁₁kun⁵¹	698	a m ³³ k u n ⁵¹	
Chaozhou		the neck	1333	1333	am³⁵	697	a m ³⁵	
Fuzhou		the neck	1333	1333	ta⁵²auʔ²³	699	t a ⁵² a u ʔ ²³	
Beijing		the needle (for sewing)	1382	1382	tʂən⁵⁵	540	ʈʂ ə n ⁵⁵	
Jinan		the needle (for sewing)	1382	1382	tʂẽ²¹³	540	ʈʂ ẽ ∼ ²¹³	
Shenyang		the needle (for sewing)	1382	1382	tsən³³	540	ts ə n ³³	
Xian		the needle (for sewing)	1382	1382	tʂẽ²¹	540	ʈʂ ẽ ∼ ²¹	
Chengdu		the needle (for sewing)	1382	1382	tsən⁴⁴	540	ts ə n ⁴⁴	
Kunming		the needle (for sewing)	1382	1382	tʂə̃⁴⁴	540	ʈʂ ə̃ ∼ ⁴⁴	
Hefei		the needle (for sewing)	1382	1382	tʂən²¹²	540	ʈʂ ə n ²¹²	
Yangzhou		the needle (for sewing)	1382	1382	tsəŋ³¹	540	ts ə ŋ ³¹	
Suzhou		the needle (for sewing)	1382	1382	tsən⁴⁴	540	ts ə n ⁴⁴	
Suzhou		the needle (for sewing)	1382	1382	in³¹₂₂siɪ⁵¹³₄₄	541	i n ³¹ s i ɪ ⁵¹³	
Wenzhou		the needle (for sewing)	1382	1382	tsaŋ⁴⁴	540	ts a ŋ ⁴⁴	
Changsha		the needle (for sewing)	1382	1382	tsən³³	540	ts ə n ³³	
Nanchang		the needle (for sewing)	1382	1382	tsən⁴²	540	ts ə n ⁴²	
Meixian		the needle (for sewing)	1382	1382	tsəm⁴⁴	540	ts ə m ⁴⁴	
Guangzhou		the needle (for sewing)	1382	1382	tʃɐm⁵³	540	tʃ ɐ m ⁵³	
Yangjiang		the needle (for sewing)	1382	1382	tʃɐm³³	540	tʃ ɐ m ³³	
Xiamen		the needle (for sewing)	1382	1382	tsiam⁵⁵	540	ts i a m ⁵⁵	
Chaozhou		the needle (for sewing)	1382	1382	tsam³³	540	ts a m ³³	
Fuzhou		the needle (for sewing)	1382	1382	tseiŋ⁴⁴	540	ts e i ŋ ⁴⁴	
Beijing		the nose	1221	1221	pi³⁵tsɿ⁰	661	p i ³⁵ ts ɿ ⁰	
Jinan		the nose	1221	1221	pi⁴²tsɿ⁰	661	p i ⁴² ts ɿ ⁰	
Shenyang		the nose	1221	1221	pi³⁵tsɿ⁰	661	p i ³⁵ ts ɿ ⁰	
Xian		the nose	1221	1221	pʰi²⁴tsɿ⁰	661	pʰ i ²⁴ ts ɿ ⁰	
Chengdu		the nose	1221	1221	pi³¹tsɿ⁵³	661	p i ³¹ ts ɿ ⁵³	
Kunming		the nose	1221	1221	pi³¹tsɿ⁵³	661	p i ³¹ ts ɿ ⁵³	
Hefei		the nose	1221	1221	piəʔ⁴tsə⁰	661	p i ə ʔ ⁴ ts ə ⁰	
Yangzhou		the nose	1221	1221	piəʔ⁴tsɛ⁰	661	p i ə ʔ ⁴ ts ɛ ⁰	
Suzhou		the nose	1221	1221	biɪʔ²³dʏ²⁴₂₁	662	b i ɪ ʔ ²³ d ʏ ²⁴	
Wenzhou		the nose	1221	1221	bi¹²diu³¹	662	b i ¹² d i u ³¹	
Changsha		the nose	1221	1221	pi²⁴tsɿ⁰	661	p i ²⁴ ts ɿ ⁰	
Nanchang		the nose	1221	1221	pʰit⁵kuŋ⁴²	663	pʰ i t ⁵ k u ŋ ⁴²	
Meixian		the nose	1221	1221	pʰi⁴²kuŋ⁴⁴	663	pʰ i ⁴² k u ŋ ⁴⁴	
Guangzhou		the nose	1221	1221	pei²²kɔ⁵³	664	p e i ²² k ɔ ⁵³	
Yangjiang		the nose	1221	1221	pei⁴⁵⁴	660	p e i ⁴⁵⁴	
Xiamen		the nose	1221	1221	pʰĩ³³₁₁a⁵¹	665	pʰ ĩ ∼ ³³ a ⁵¹	
Xiamen		the nose	1221	1221	pʰi³³₁₁kʰaŋ⁵⁵	666	pʰ i ³³ kʰ a ŋ ⁵⁵	
Chaozhou		the nose	1221	1221	pʰĩ¹¹	660	pʰ ĩ ∼ ¹¹	
Fuzhou		the nose	1221	1221	pʰei²¹³	660	pʰ e i ²¹³	
Beijing		the rice plant	2026	2026	tau⁵¹tsɿ⁰	422	t a u ⁵¹ ts ɿ ⁰	
Jinan		the rice plant	2026	2026	tɔ²¹tsɿ⁰	422	t ɔ ²¹ ts ɿ ⁰	
Shenyang		the rice plant	2026	2026	tau⁴¹tsɿ⁰	422	t a u ⁴¹ ts ɿ ⁰	
Xian		the rice plant	2026	2026	tʰɑu⁵³tsɿ⁰	422	tʰ ɑ u ⁵³ ts ɿ ⁰	
Chengdu		the rice plant	2026	2026	tau¹³tsɿ⁵³	422	t a u ¹³ ts ɿ ⁵³	
Chengdu		the rice plant	2026	2026	ku³¹tsɿ⁵³	423	k u ³¹ ts ɿ ⁵³	
Kunming		the rice plant	2026	2026	ku³¹tsɿ⁵³	423	k u ³¹ ts ɿ ⁵³	
Hefei		the rice plant	2026	2026	tɔ⁵³	421	t ɔ ⁵³	
Yangzhou		the rice plant	2026	2026	tɔ⁵⁵	421	t ɔ ⁵⁵	
Suzhou		the rice plant	2026	2026	dæ³¹	421	d æ ³¹	
Wenzhou		the rice plant	2026	2026	dɜ²⁴	421	d ɜ ²⁴	
Changsha		the rice plant	2026	2026	o¹³	424	o ¹³	
Nanchang		the rice plant	2026	2026	uɔ⁵⁵	424	u ɔ ⁵⁵	
Meixian		the rice plant	2026	2026	vɔ¹²	424	v ɔ ¹²	
Guangzhou		the rice plant	2026	2026	wɔ²¹	424	w ɔ ²¹	
Guangzhou		the rice plant	2026	2026	tou²²	421	t o u ²²	
Yangjiang		the rice plant	2026	2026	wɔ⁴⁴³	424	w ɔ ⁴⁴³	
Xiamen		the rice plant	2026	2026	tiu³³	421	t i u ³³	
Chaozhou		the rice plant	2026	2026	tiu³⁵	421	t i u ³⁵	
Fuzhou		the rice plant	2026	2026	tiu²⁴²	421	t i u ²⁴²	
Kunming		the rice plant	2026	2026	tau¹³tsɿ⁵³	422	t a u ¹³ ts ɿ ⁵³	
Beijing		the rope	1218	1218	ʂəŋ³⁵tsɿ⁰	543	ʂ ə ŋ ³⁵ ts ɿ ⁰	
Jinan		the rope	1218	1218	ʂəŋ⁴²tsɿ⁰	543	ʂ ə ŋ ⁴² ts ɿ ⁰	
Shenyang		the rope	1218	1218	səŋ³⁵tsɿ⁰	543	s ə ŋ ³⁵ ts ɿ ⁰	
Xian		the rope	1218	1218	ʂəŋ²⁴tsɿ⁰	543	ʂ ə ŋ ²⁴ ts ɿ ⁰	
Chengdu		the rope	1218	1218	suən³¹tsɿ⁵³	543	s u ə n ³¹ ts ɿ ⁵³	
Chengdu		the rope	1218	1218	so³¹tsɿ⁵³	545	s o ³¹ ts ɿ ⁵³	
Kunming		the rope	1218	1218	suo³¹tsɿ⁵³	545	s u o ³¹ ts ɿ ⁵³	
Hefei		the rope	1218	1218	ʂən⁵⁵	542	ʂ ə n ⁵⁵	
Yangzhou		the rope	1218	1218	səŋ³⁴tsɛ⁰	543	s ə ŋ ³⁴ ts ɛ ⁰	
Suzhou		the rope	1218	1218	zən²⁴₂₂tsɿ⁴¹₄₄	543	z ə n ²⁴ ts ɿ ⁴¹	
Wenzhou		the rope	1218	1218	zəŋ³¹	542	z ə ŋ ³¹	
Changsha		the rope	1218	1218	sən¹³tsɿ⁰	543	s ə n ¹³ ts ɿ ⁰	
Nanchang		the rope	1218	1218	sən⁵⁵tsɿ⁰	543	s ə n ⁵⁵ ts ɿ ⁰	
Meixian		the rope	1218	1218	sɔk²¹	544	s ɔ k ²¹	
Guangzhou		the rope	1218	1218	ʃɪŋ²¹₃₅	542	ʃ ɪ ŋ ²¹	
Yangjiang		the rope	1218	1218	ɬɔk²¹	544	ɬ ɔ k ²¹	
Xiamen		the rope	1218	1218	so⁵⁵a⁵¹	546	s o ⁵⁵ a ⁵¹	
Chaozhou		the rope	1218	1218	soʔ²¹	544	s o ʔ ²¹	
Fuzhou		the rope	1218	1218	sɔʔ²³	544	s ɔ ʔ ²³	
Beijing		the saliva	1503	1503	xa⁵⁵la⁵⁵tsๅ⁰	988	x a ⁵⁵ l a ⁵⁵ ts ɿ ⁰	
Jinan		the saliva	1503	1503	tʂʰʅ²¹³la⁰la⁰	989	ʈʂʰ ʅ ²¹³ l a ⁰ l a ⁰	
Shenyang		the saliva	1503	1503	tsʰๅ³³suei²¹³	990	tsʰ ɿ ³³ s u e i ²¹³	
Shenyang		the saliva	1503	1503	xa³³la³³tsๅ⁰	988	x a ³³ l a ³³ ts ɿ ⁰	
Xian		the saliva	1503	1503	xæ̃²¹fei⁰	991	x æ̃ ∼ ²¹ f e i ⁰	
Chengdu		the saliva	1503	1503	kʰəu⁵³suei⁵³	993	kʰ ə u ⁵³ s u e i ⁵³	
Kunming		the saliva	1503	1503	kʰəu⁵³ʂue⁵³	993	kʰ ə u ⁵³ ʂ u e ⁵³	
Hefei		the saliva	1503	1503	kʰɯ²⁴ʂui²⁴	993	kʰ ɯ ²⁴ ʂ u i ²⁴	
Yangzhou		the saliva	1503	1503	kʰɤɯ⁴²suəi⁴²	993	kʰ ɤ ɯ ⁴² s u ə i ⁴²	
Suzhou		the saliva	1503	1503	zɛ²⁴₂₂tʰəu⁵¹³₄₄	996	z ɛ ²⁴ tʰ ə u ⁵¹³	
Wenzhou		the saliva	1503	1503	kʰau⁴⁵la²⁴sๅ⁴⁵	992	kʰ a u ⁴⁵ l a ²⁴ s ɿ ⁴⁵	
Changsha		the saliva	1503	1503	tsan¹³	995	ts a n ¹³	
Nanchang		the saliva	1503	1503	ɕiɛn⁵⁵	999	ɕ i ɛ n ⁵⁵	
Meixian		the saliva	1503	1503	kʰɛu³¹lan⁴⁴	994	kʰ ɛ u ³¹ l a n ⁴⁴	
Guangzhou		the saliva	1503	1503	hɐu³⁵ʃøy³⁵	993	h ɐ u ³⁵ ʃ ø y ³⁵	
Yangjiang		the saliva	1503	1503	hɐu²¹ʃui²¹	993	h ɐ u ²¹ ʃ u i ²¹	
Xiamen		the saliva	1503	1503	nũã³³	1000	n ũ ã ∼ ³³	
Chaozhou		the saliva	1503	1503	nua³⁵	1000	n u a ³⁵	
Fuzhou		the saliva	1503	1503	laŋ³¹	1000	l a ŋ ³¹	
Beijing		the sea	1474	1474	xai²¹⁴	464	x a i ²¹⁴	
Jinan		the sea	1474	1474	xɛ⁵⁵	464	x ɛ ⁵⁵	
Shenyang		the sea	1474	1474	xai²¹³	464	x a i ²¹³	
Xian		the sea	1474	1474	xæ⁵³	464	x æ ⁵³	
Chengdu		the sea	1474	1474	xai⁵³	464	x a i ⁵³	
Kunming		the sea	1474	1474	xɛ⁵³	464	x ɛ ⁵³	
Hefei		the sea	1474	1474	xɛ²⁴	464	x ɛ ²⁴	
Yangzhou		the sea	1474	1474	xɛ⁴²	464	x ɛ ⁴²	
Suzhou		the sea	1474	1474	hɛ⁴¹	464	h ɛ ⁴¹	
Wenzhou		the sea	1474	1474	hɛ⁴⁵	464	h ɛ ⁴⁵	
Changsha		the sea	1474	1474	xai⁴¹	464	x a i ⁴¹	
Nanchang		the sea	1474	1474	hai²¹³	464	h a i ²¹³	
Meixian		the sea	1474	1474	hɔi³¹	464	h ɔ i ³¹	
Guangzhou		the sea	1474	1474	hɔi³⁵	464	h ɔ i ³⁵	
Yangjiang		the sea	1474	1474	hɔi²¹	464	h ɔ i ²¹	
Xiamen		the sea	1474	1474	hai⁵¹	464	h a i ⁵¹	
Chaozhou		the sea	1474	1474	hai⁵³	464	h a i ⁵³	
Fuzhou		the sea	1474	1474	xai³¹	464	x a i ³¹	
Beijing		the sheep	1331	1331	iaŋ³⁵	449	i a ŋ ³⁵	
Jinan		the sheep	1331	1331	iaŋ⁴²	449	i a ŋ ⁴²	
Shenyang		the sheep	1331	1331	iaŋ³⁵	449	i a ŋ ³⁵	
Xian		the sheep	1331	1331	iɑŋ²⁴	449	i ɑ ŋ ²⁴	
Chengdu		the sheep	1331	1331	iaŋ³¹tsɿ⁵³	451	i a ŋ ³¹ ts ɿ ⁵³	
Kunming		the sheep	1331	1331	iã³¹	449	i ã ∼ ³¹	
Yangzhou		the sheep	1331	1331	iɑŋ³⁴.	449	i ɑ ŋ ³⁴	
Suzhou		the sheep	1331	1331	iaŋ²⁴	449	i a ŋ ²⁴	
Suzhou		the sheep	1331	1331	iaŋ²⁴₂₂mɒ⁴⁴mɒ⁴⁴₂₁	452	i a ŋ ²⁴ m ɒ ⁴⁴ m ɒ ⁴⁴	
Changsha		the sheep	1331	1331	ian¹³	449	i a n ¹³	
Nanchang		the sheep	1331	1331	iɔŋ⁵⁵	449	i ɔ ŋ ⁵⁵	
Guangzhou		the sheep	1331	1331	jœŋ²¹	449	j œ ŋ ²¹	
Xiamen		the sheep	1331	1331	ĩũ²⁴	449	ĩ ũ ∼ ²⁴	
Chaozhou		the sheep	1331	1331	iẽ⁵⁵	449	i ẽ ∼ ⁵⁵	
Fuzhou		the sheep	1331	1331	yɔŋ⁵²	449	y ɔ ŋ ⁵²	
Hefei		the sheep	1331	1331	iɑ̃⁵⁵	449	i ɑ̃ ∼ ⁵⁵	
Meixian		the sheep	1331	1331	jɔŋ¹²	449	j ɔ ŋ ¹²	
Yangjiang		the sheep	1331	1331	iiɛŋ⁴⁴³	449	i ɛ ŋ ⁴⁴³	
Wenzhou		the sheep	1331	1331	ɦi³¹ῃ⁰	450	ɦ i ³¹ ŋ̍ ⁰	
Jinan		the sickle	341	341	liæ̃⁴²tɔ²¹³	598	l i æ̃ ∼ ⁴² t ɔ ²¹³	
Shenyang		the sickle	341	341	lian³⁵tau³³	598	l i a n ³⁵ t a u ³³	
Xian		the sickle	341	341	liæ̃²⁴tɑu²¹	598	l i æ̃ ∼ ²⁴ t ɑ u ²¹	
Chengdu		the sickle	341	341	nian³¹tau⁴⁴	602	n i a n ³¹ t a u ⁴⁴	
Kunming		the sickle	341	341	liɛ³¹tau⁴⁴	598	l i ɛ ³¹ t a u ⁴⁴	
Hefei		the sickle	341	341	niĩ⁵⁵tɔ²¹²	598	n i ĩ ∼ ⁵⁵ t ɔ ²¹²	
Yangzhou		the sickle	341	341	liĩ³⁴tɔ³¹	598	l i ĩ ∼ ³⁴ t ɔ ³¹	
Yangzhou		the sickle	341	341	uɛ̃³¹tɔ³¹	603	u ɛ̃ ∼ ³¹ t ɔ ³¹	
Suzhou		the sickle	341	341	liɪ²⁴₂₂tæ⁴⁴	598	l i ɪ ²⁴ t æ ⁴⁴	
Wenzhou		the sickle	341	341	dɜ²⁴tɕi²³	604	d ɜ ²⁴ tɕ i ²³	
Changsha		the sickle	341	341	liẽ¹³tau³³	598	l i ẽ ∼ ¹³ t a u ³³	
Nanchang		the sickle	341	341	liɛn⁵²tau⁴²	598	l i ɛ n ⁵² t a u ⁴²	
Meixian		the sickle	341	341	liam¹²ɛ⁰	599	l i a m ¹² ɛ ⁰	
Guangzhou		the sickle	341	341	lim²¹tou⁵³	598	l i m ²¹ t o u ⁵³	
Yangjiang		the sickle	341	341	lim⁴⁴³tʃɐi²¹	600	l i m ⁴⁴³ tʃ ɐ i ²¹	
Xiamen		the sickle	341	341	kue⁵¹₅₅a⁵¹	605	k u e ⁵¹ a ⁵¹	
Chaozhou		the sickle	341	341	liəm⁵⁵₂₁₃to³³	598	l i ə m ⁵⁵ t o ³³	
Fuzhou		the sickle	341	341	lieŋ⁵²₃₁ŋaiʔ²³	601	l i e ŋ ⁵² ŋ a i ʔ ²³	
Beijing		the sickle	341	341	lian³⁵tau⁵⁵	598	l i a n ³⁵ t a u ⁵⁵	
Beijing		the small knife	1352	1352	ɕiau²¹⁴₂₁taur⁵⁵	577	ɕ i a u ²¹⁴ t a u r ⁵⁵	
Jinan		the small knife	1352	1352	ɕio⁵⁵tɔr²¹³	577	ɕ i o ⁵⁵ t ɔ r ²¹³	
Xian		the small knife	1352	1352	ɕiɑu⁴⁵tɑur²¹	577	ɕ i ɑ u ⁴⁵ t ɑ u r ²¹	
Chengdu		the small knife	1352	1352	tau⁴⁴tər⁴⁴	579	t a u ⁴⁴ t ə r ⁴⁴	
Chengdu		the small knife	1352	1352	tau⁴⁴ɚ³¹	580	t a u ⁴⁴ ə˞ ³¹	
Kunming		the small knife	1352	1352	ɕiau⁵³tau⁴⁴	577	ɕ i a u ⁵³ t a u ⁴⁴	
Kunming		the small knife	1352	1352	tau⁴⁴tsɿ⁵³	581	t a u ⁴⁴ ts ɿ ⁵³	
Yangzhou		the small knife	1352	1352	ɕiɔ⁴²tɔ³¹	577	ɕ i ɔ ⁴² t ɔ ³¹	
Suzhou		the small knife	1352	1352	siæ⁴¹tæ⁴⁴₃₅	577	s i æ ⁴¹ t æ ⁴⁴	
Wenzhou		the small knife	1352	1352	tɜ⁴⁴ῃ⁰	580	t ɜ ⁴⁴ ŋ̍ ⁰	
Changsha		the small knife	1352	1352	ɕiau⁴¹tau³³tsɿ⁰	578	ɕ i a u ⁴¹ t a u ³³ ts ɿ ⁰	
Nanchang		the small knife	1352	1352	ɕiɛu²¹³tau⁴²	577	ɕ i ɛ u ²¹³ t a u ⁴²	
Meixian		the small knife	1352	1352	sɛ⁴²tau⁴⁴ɛ⁰	584	s ɛ ⁴² t a u ⁴⁴ ɛ ⁰	
Guangzhou		the small knife	1352	1352	ʃɐi³³tou⁵³	583	ʃ ɐ i ³³ t o u ⁵³	
Guangzhou		the small knife	1352	1352	tou⁵³tʃɐi³⁵	582	t o u ⁵³ tʃ ɐ i ³⁵	
Yangjiang		the small knife	1352	1352	tou³³tʃɐi²¹	582	t o u ³³ tʃ ɐ i ²¹	
Xiamen		the small knife	1352	1352	to⁵⁵₃₃a⁵¹	582	t o ⁵⁵ a ⁵¹	
Chaozhou		the small knife	1352	1352	to³³₂₃kĩã⁵³	582	t o ³³ k ĩ ã ∼ ⁵³	
Fuzhou		the small knife	1352	1352	tɔ⁴⁴₅₂iaŋ³¹	582	t ɔ ⁴⁴ i a ŋ ³¹	
Shenyang		the small knife	1352	1352	ɕiau²¹³₂₁taur³³	577	ɕ i a u ²¹³ t a u r ³³	
Hefei		the small knife	1352	1352	ɕiɔ²⁴tɔ²¹²tsə⁰	578	ɕ i ɔ ²⁴ t ɔ ²¹² ts ə ⁰	
Beijing		the snake	730	730	tʂʰaŋ³⁵tʂʰuŋ⁰	387	ʈʂʰ a ŋ ³⁵ ʈʂʰ u ŋ ⁰	
Jinan		the snake	730	730	tʂʰaŋ⁴²tʂʰuŋ⁴²	387	ʈʂʰ a ŋ ⁴² ʈʂʰ u ŋ ⁴²	
Shenyang		the snake	730	730	tʂʰaŋ³⁵tsʰuŋ⁰	387	ʈʂʰ a ŋ ³⁵ tsʰ u ŋ ⁰	
Xian		the snake	730	730	tʂʰɑŋ²⁴pfʰəŋ⁰	387	ʈʂʰ ɑ ŋ ²⁴ pfʰ ə ŋ ⁰	
Chengdu		the snake	730	730	se³¹	388	s e ³¹	
Chengdu		the snake	730	730	tsʰaŋ³¹tsʰoŋ³¹	387	tsʰ a ŋ ³¹ tsʰ o ŋ ³¹	
Kunming		the snake	730	730	tʂʰã³¹tʂʰoŋ³¹	387	ʈʂʰ ã ∼ ³¹ ʈʂʰ o ŋ ³¹	
Hefei		the snake	730	730	ʂei⁵⁵	388	ʂ e i ⁵⁵	
Yangzhou		the snake	730	730	ɕiɪ³⁴	388	ɕ i ɪ ³⁴	
Suzhou		the snake	730	730	zo²⁴	388	z o ²⁴	
Wenzhou		the snake	730	730	zei³¹	388	z e i ³¹	
Changsha		the snake	730	730	sə¹³	388	s ə ¹³	
Nanchang		the snake	730	730	sa⁵⁵	388	s a ⁵⁵	
Meixian		the snake	730	730	sa¹²	388	s a ¹²	
Guangzhou		the snake	730	730	ʃɛ²¹	388	ʃ ɛ ²¹	
Yangjiang		the snake	730	730	ʃɛ⁴⁴³	388	ʃ ɛ ⁴⁴³	
Xiamen		the snake	730	730	tsua²⁴	388	ts u a ²⁴	
Chaozhou		the snake	730	730	tsua⁵⁵	388	ts u a ⁵⁵	
Fuzhou		the snake	730	730	lau²⁴²₄₄lie⁵²	389	l a u ²⁴² l i e ⁵²	
Beijing		the snow	784	784	ɕye²¹⁴	438	ɕ y e ²¹⁴	
Jinan		the snow	784	784	ɕye²¹³	438	ɕ y e ²¹³	
Shenyang		the snow	784	784	ɕye²¹³	438	ɕ y e ²¹³	
Xian		the snow	784	784	ɕye²¹	438	ɕ y e ²¹	
Chengdu		the snow	784	784	ɕye⁵¹	438	ɕ y e ³¹	
Kunming		the snow	784	784	ɕie³¹	438	ɕ i e ³¹	
Hefei		the snow	784	784	ɕyɐʔ⁴	438	ɕ y ɐ ʔ ⁴	
Yangzhou		the snow	784	784	ɕyəʔ⁴	438	ɕ y ə ʔ ⁴	
Suzhou		the snow	784	784	siɪʔ⁴	438	s i ɪ ʔ ⁴	
Wenzhou		the snow	784	784	ɕy²³	438	ɕ y ²³	
Changsha		the snow	784	784	ɕie²⁴	438	ɕ i e ²⁴	
Nanchang		the snow	784	784	ɕyɔt⁵	438	ɕ y ɔ t ⁵	
Meixian		the snow	784	784	siɛt²¹	438	s i ɛ t ²¹	
Guangzhou		the snow	784	784	ʃyt³³	438	ʃ y t ³³	
Yangjiang		the snow	784	784	ɬit²¹	438	ɬ i t ²¹	
Xiamen		the snow	784	784	seʔ³²	438	s e ʔ ³²	
Chaozhou		the snow	784	784	soʔ²¹	438	s o ʔ ²¹	
Fuzhou		the snow	784	784	suɔʔ²³	438	s u ɔ ʔ ²³	
Beijing		the son	1620	1620	ɚ³⁵tsๅ⁰	893	ə˞ ³⁵ ts ɿ ⁰	
Jinan		the son	1620	1620	ɕiɔ⁵⁵tsๅ⁰	894	ɕ i ɔ ⁵⁵ ts ɿ ⁰	
Shenyang		the son	1620	1620	ɚ³⁵tsๅ⁰	893	ə˞ ³⁵ ts ɿ ⁰	
Xian		the son	1620	1620	ɚ²⁴tsๅ⁰	893	ə˞ ²⁴ ts ɿ ⁰	
Chengdu		the son	1620	1620	ɚ³¹	892	ə˞ ³¹	
Kunming		the son	1620	1620	ə³¹tsๅ⁵³	893	ə ³¹ ts ɿ ⁵³	
Hefei		the son	1620	1620	a⁵⁵tsə⁰	893	a ⁵⁵ ts ə ⁰	
Yangzhou		the son	1620	1620	ɑ³⁴tsɛ⁰	893	ɑ ³⁴ ts ɛ ⁰	
Suzhou		the son	1620	1620	ȵi²⁴₂₂tsๅ⁴¹₄₄	893	nʲ i ²⁴ ts ɿ ⁴¹	
Wenzhou		the son	1620	1620	ῃ³¹	892	ŋ̍ ³¹	
Changsha		the son	1620	1620	ŋa¹³tsๅ⁰	895	ŋ a ¹³ ts ɿ ⁰	
Changsha		the son	1620	1620	tsai⁴¹	896	ts a i ⁴¹	
Nanchang		the son	1620	1620	tsai²¹³	896	ts a i ²¹³	
Meixian		the son	1620	1620	lai⁴²ɛ⁰	897	l a i ⁴² ɛ ⁰	
Guangzhou		the son	1620	1620	tʃɐi³⁵	898	tʃ ɐ i ³⁵	
Yangjiang		the son	1620	1620	tʃɐi²¹	898	tʃ ɐ i ²¹	
Xiamen		the son	1620	1620	kĩã⁵¹	899	k ĩ ã ∼ ⁵¹	
Xiamen		the son	1620	1620	hau³³₁₁sĩ⁵⁵	900	h a u ³³ s ĩ ∼ ⁵⁵	
Chaozhou		the son	1620	1620	kĩã⁵³	899	k ĩ ã ∼ ⁵³	
Fuzhou		the son	1620	1620	kiaŋ³¹	899	k i a ŋ ³¹	
